source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
11313;Issue;11406;Version;IssueFixVersion;NULL
11315;Issue;13325;Version;IssueFixVersion;NULL
11316;Issue;13325;Version;IssueFixVersion;NULL
11317;Issue;13325;Version;IssueFixVersion;NULL
11319;Issue;11604;Version;IssueFixVersion;NULL
11320;Issue;11406;Version;IssueFixVersion;NULL
11321;Issue;10309;Version;IssueFixVersion;NULL
11322;Issue;10311;Version;IssueFixVersion;NULL
11323;Issue;10311;Version;IssueFixVersion;NULL
11324;Issue;10311;Version;IssueFixVersion;NULL
11325;Issue;10311;Version;IssueFixVersion;NULL
11326;Issue;10309;Version;IssueFixVersion;NULL
11327;Issue;10309;Version;IssueFixVersion;NULL
11328;Issue;11405;Version;IssueFixVersion;NULL
11330;Issue;11405;Version;IssueFixVersion;NULL
11331;Issue;11405;Version;IssueFixVersion;NULL
11332;Issue;11405;Version;IssueFixVersion;NULL
11333;Issue;11101;Version;IssueFixVersion;NULL
11334;Issue;10310;Version;IssueFixVersion;NULL
11336;Issue;11101;Version;IssueFixVersion;NULL
11337;Issue;10310;Version;IssueFixVersion;NULL
11338;Issue;10309;Version;IssueFixVersion;NULL
11344;Issue;13325;Version;IssueFixVersion;NULL
11345;Issue;10305;Component;IssueComponent;NULL
11346;Issue;10336;Component;IssueComponent;NULL
11346;Issue;10337;Component;IssueComponent;NULL
11347;Issue;10305;Component;IssueComponent;NULL
11347;Issue;10308;Version;IssueFixVersion;NULL
11349;Issue;10306;Version;IssueFixVersion;NULL
11350;Issue;10305;Component;IssueComponent;NULL
11352;Issue;10305;Component;IssueComponent;NULL
11354;Issue;10305;Component;IssueComponent;NULL
11355;Issue;10305;Component;IssueComponent;NULL
11355;Issue;10306;Version;IssueFixVersion;NULL
11356;Issue;10305;Component;IssueComponent;NULL
11357;Issue;10305;Component;IssueComponent;NULL
11358;Issue;10306;Version;IssueFixVersion;NULL
11359;Issue;10305;Component;IssueComponent;NULL
11360;Issue;10305;Component;IssueComponent;NULL
11361;Issue;10305;Component;IssueComponent;NULL
11362;Issue;10305;Component;IssueComponent;NULL
11363;Issue;10305;Component;IssueComponent;NULL
11363;Issue;10306;Version;IssueFixVersion;NULL
11364;Issue;10305;Component;IssueComponent;NULL
11365;Issue;10306;Version;IssueFixVersion;NULL
11366;Issue;10305;Component;IssueComponent;NULL
11366;Issue;13324;Version;IssueFixVersion;NULL
11367;Issue;10305;Component;IssueComponent;NULL
11367;Issue;13324;Version;IssueFixVersion;NULL
11368;Issue;10306;Version;IssueFixVersion;NULL
11369;Issue;10306;Version;IssueFixVersion;NULL
11370;Issue;10306;Version;IssueFixVersion;NULL
11371;Issue;10306;Version;IssueFixVersion;NULL
11372;Issue;10306;Version;IssueFixVersion;NULL
11373;Issue;10306;Version;IssueFixVersion;NULL
11374;Issue;10306;Version;IssueFixVersion;NULL
11375;Issue;10306;Version;IssueFixVersion;NULL
11376;Issue;10306;Version;IssueFixVersion;NULL
11377;Issue;10306;Version;IssueFixVersion;NULL
11378;Issue;10306;Version;IssueFixVersion;NULL
11379;Issue;10306;Version;IssueFixVersion;NULL
11380;Issue;10306;Version;IssueFixVersion;NULL
11381;Issue;10305;Component;IssueComponent;NULL
11381;Issue;13324;Version;IssueFixVersion;NULL
11382;Issue;10305;Component;IssueComponent;NULL
11383;Issue;10305;Component;IssueComponent;NULL
11383;Issue;13324;Version;IssueFixVersion;NULL
11384;Issue;10305;Component;IssueComponent;NULL
11384;Issue;11100;Version;IssueFixVersion;NULL
11385;Issue;10305;Component;IssueComponent;NULL
11386;Issue;10305;Component;IssueComponent;NULL
11387;Issue;10305;Component;IssueComponent;NULL
11388;Issue;10305;Component;IssueComponent;NULL
11389;Issue;10305;Component;IssueComponent;NULL
11389;Issue;13324;Version;IssueFixVersion;NULL
11391;Issue;10305;Component;IssueComponent;NULL
11391;Issue;13324;Version;IssueFixVersion;NULL
11392;Issue;10305;Component;IssueComponent;NULL
11392;Issue;13324;Version;IssueFixVersion;NULL
11393;Issue;10305;Component;IssueComponent;NULL
11393;Issue;13324;Version;IssueFixVersion;NULL
11394;Issue;10305;Component;IssueComponent;NULL
11394;Issue;13324;Version;IssueFixVersion;NULL
11395;Issue;10305;Component;IssueComponent;NULL
11395;Issue;13324;Version;IssueFixVersion;NULL
11396;Issue;10305;Component;IssueComponent;NULL
11396;Issue;13324;Version;IssueFixVersion;NULL
11397;Issue;10305;Component;IssueComponent;NULL
11397;Issue;13324;Version;IssueFixVersion;NULL
11398;Issue;10305;Component;IssueComponent;NULL
11398;Issue;13324;Version;IssueFixVersion;NULL
11399;Issue;10305;Component;IssueComponent;NULL
11399;Issue;13324;Version;IssueFixVersion;NULL
11400;Issue;10305;Component;IssueComponent;NULL
11400;Issue;13324;Version;IssueFixVersion;NULL
11400;Project;10000;NotificationScheme;ProjectScheme;NULL
11400;Project;10400;ProjectCategory;ProjectCategory;NULL
11400;Project;10501;FieldLayoutScheme;ProjectScheme;NULL
11400;Project;11500;PermissionScheme;ProjectScheme;NULL
11400;Project;11803;IssueTypeScreenScheme;ProjectScheme;NULL
11400;Project;21404;WorkflowScheme;ProjectScheme;NULL
11401;Issue;10309;Version;IssueFixVersion;NULL
11402;Issue;10305;Component;IssueComponent;NULL
11402;Issue;10306;Version;IssueFixVersion;NULL
11402;Issue;10337;Component;IssueComponent;NULL
11403;Issue;10305;Component;IssueComponent;NULL
11403;Project;10000;NotificationScheme;ProjectScheme;NULL
11403;Project;10600;ProjectCategory;ProjectCategory;NULL
11403;Project;11303;IssueTypeScreenScheme;ProjectScheme;NULL
11403;Project;11303;PermissionScheme;ProjectScheme;NULL
11403;Project;11404;WorkflowScheme;ProjectScheme;NULL
11405;Issue;11101;Version;IssueFixVersion;NULL
11407;Issue;10336;Component;IssueComponent;NULL
11408;Issue;10309;Version;IssueFixVersion;NULL
11409;Issue;10309;Version;IssueFixVersion;NULL
11410;Issue;10309;Version;IssueFixVersion;NULL
11412;Issue;11405;Version;IssueFixVersion;NULL
11413;Project;10000;NotificationScheme;ProjectScheme;NULL
11413;Project;10400;ProjectCategory;ProjectCategory;NULL
11413;Project;10501;FieldLayoutScheme;ProjectScheme;NULL
11413;Project;11500;PermissionScheme;ProjectScheme;NULL
11413;Project;11803;IssueTypeScreenScheme;ProjectScheme;NULL
11413;Project;14902;WorkflowScheme;ProjectScheme;NULL
11415;Issue;13325;Version;IssueFixVersion;NULL
11416;Issue;13325;Version;IssueFixVersion;NULL
11417;Issue;13325;Version;IssueFixVersion;NULL
11418;Issue;11405;Version;IssueFixVersion;NULL
11419;Issue;11604;Version;IssueFixVersion;NULL
11420;Issue;10310;Version;IssueFixVersion;NULL
11421;Issue;10310;Version;IssueFixVersion;NULL
11422;Issue;10310;Version;IssueFixVersion;NULL
11424;Issue;10309;Version;IssueVersion;NULL
11424;Issue;11405;Version;IssueFixVersion;NULL
11425;Issue;10311;Version;IssueFixVersion;NULL
11428;Issue;10309;Version;IssueFixVersion;NULL
11429;Issue;10309;Version;IssueFixVersion;NULL
11430;Issue;11405;Version;IssueFixVersion;NULL
11431;Issue;11405;Version;IssueFixVersion;NULL
11433;Issue;10309;Version;IssueVersion;NULL
11433;Issue;11405;Version;IssueFixVersion;NULL
11434;Issue;10311;Version;IssueFixVersion;NULL
11435;Issue;11604;Version;IssueFixVersion;NULL
11436;Issue;10311;Version;IssueFixVersion;NULL
11437;Issue;11604;Version;IssueFixVersion;NULL
11438;Issue;13325;Version;IssueFixVersion;NULL
11439;Issue;11604;Version;IssueFixVersion;NULL
11441;Issue;11604;Version;IssueFixVersion;NULL
11442;Issue;10309;Version;IssueFixVersion;NULL
11443;Issue;10310;Version;IssueFixVersion;NULL
11445;Issue;10305;Component;IssueComponent;NULL
11445;Issue;10306;Version;IssueFixVersion;NULL
11446;Issue;10309;Version;IssueFixVersion;NULL
11446;Issue;10309;Version;IssueVersion;NULL
11447;Issue;10309;Version;IssueFixVersion;NULL
11459;Issue;10305;Component;IssueComponent;NULL
11459;Issue;10306;Version;IssueFixVersion;NULL
11462;Issue;11406;Version;IssueFixVersion;NULL
11463;Issue;10331;Component;IssueComponent;NULL
11464;Issue;11406;Version;IssueFixVersion;NULL
11475;Issue;10310;Version;IssueFixVersion;NULL
11479;Issue;10306;Version;IssueFixVersion;NULL
11479;Issue;10335;Component;IssueComponent;NULL
11480;Issue;10306;Version;IssueFixVersion;NULL
11481;Issue;10306;Version;IssueFixVersion;NULL
11482;Issue;10305;Component;IssueComponent;NULL
11482;Issue;10306;Version;IssueFixVersion;NULL
11483;Issue;10306;Version;IssueFixVersion;NULL
11484;Issue;10305;Component;IssueComponent;NULL
11484;Issue;13324;Version;IssueFixVersion;NULL
11485;Issue;10306;Version;IssueFixVersion;NULL
11486;Issue;10306;Version;IssueFixVersion;NULL
11487;Issue;10306;Version;IssueFixVersion;NULL
11488;Issue;10305;Component;IssueComponent;NULL
11488;Issue;10306;Version;IssueFixVersion;NULL
11489;Issue;10305;Component;IssueComponent;NULL
11489;Issue;10306;Version;IssueFixVersion;NULL
11490;Issue;10305;Component;IssueComponent;NULL
11490;Issue;10306;Version;IssueFixVersion;NULL
11491;Issue;10306;Version;IssueFixVersion;NULL
11500;Issue;11405;Version;IssueFixVersion;NULL
11501;Issue;13325;Version;IssueFixVersion;NULL
11502;Issue;10309;Version;IssueVersion;NULL
11502;Issue;11405;Version;IssueFixVersion;NULL
11503;Issue;11405;Version;IssueFixVersion;NULL
11503;Project;10000;NotificationScheme;ProjectScheme;NULL
11503;Project;10000;PermissionScheme;ProjectScheme;NULL
11503;Project;10602;ProjectCategory;ProjectCategory;NULL
11503;Project;11402;IssueTypeScreenScheme;ProjectScheme;NULL
11503;Project;11505;WorkflowScheme;ProjectScheme;NULL
11504;Issue;11405;Version;IssueFixVersion;NULL
11505;Issue;11405;Version;IssueFixVersion;NULL
11506;Issue;10309;Version;IssueFixVersion;NULL
11509;Issue;11406;Version;IssueFixVersion;NULL
11510;Issue;11406;Version;IssueFixVersion;NULL
11511;Issue;11406;Version;IssueFixVersion;NULL
11519;Issue;11406;Version;IssueFixVersion;NULL
11520;Issue;11406;Version;IssueFixVersion;NULL
11521;Issue;11406;Version;IssueFixVersion;NULL
11522;Issue;11406;Version;IssueFixVersion;NULL
11523;Issue;11406;Version;IssueFixVersion;NULL
11524;Issue;11406;Version;IssueFixVersion;NULL
11525;Issue;11406;Version;IssueFixVersion;NULL
11526;Issue;11406;Version;IssueFixVersion;NULL
11527;Issue;11406;Version;IssueFixVersion;NULL
11528;Issue;11406;Version;IssueFixVersion;NULL
11529;Issue;11406;Version;IssueFixVersion;NULL
11530;Issue;11406;Version;IssueFixVersion;NULL
11531;Issue;11406;Version;IssueFixVersion;NULL
11532;Issue;11406;Version;IssueFixVersion;NULL
11533;Issue;11406;Version;IssueFixVersion;NULL
11534;Issue;11406;Version;IssueFixVersion;NULL
11535;Issue;11406;Version;IssueFixVersion;NULL
11536;Issue;11406;Version;IssueFixVersion;NULL
11537;Issue;11406;Version;IssueFixVersion;NULL
11538;Issue;11406;Version;IssueFixVersion;NULL
11540;Issue;11604;Version;IssueFixVersion;NULL
11541;Issue;10306;Version;IssueFixVersion;NULL
11542;Issue;10306;Version;IssueFixVersion;NULL
11543;Issue;10306;Version;IssueFixVersion;NULL
11544;Issue;10306;Version;IssueFixVersion;NULL
11545;Issue;10306;Version;IssueFixVersion;NULL
11546;Issue;10306;Version;IssueFixVersion;NULL
11547;Issue;10306;Version;IssueFixVersion;NULL
11548;Issue;10306;Version;IssueFixVersion;NULL
11549;Issue;10306;Version;IssueFixVersion;NULL
11550;Issue;10306;Version;IssueFixVersion;NULL
11553;Issue;10306;Version;IssueFixVersion;NULL
11554;Issue;10306;Version;IssueFixVersion;NULL
11555;Issue;10306;Version;IssueFixVersion;NULL
11556;Issue;10306;Version;IssueFixVersion;NULL
11557;Issue;10306;Version;IssueFixVersion;NULL
11602;Project;10000;NotificationScheme;ProjectScheme;NULL
11602;Project;10000;PermissionScheme;ProjectScheme;NULL
11602;Project;10602;ProjectCategory;ProjectCategory;NULL
11602;Project;11502;IssueTypeScreenScheme;ProjectScheme;NULL
11602;Project;11602;WorkflowScheme;ProjectScheme;NULL
11604;Project;10000;NotificationScheme;ProjectScheme;NULL
11604;Project;10400;ProjectCategory;ProjectCategory;NULL
11604;Project;10501;FieldLayoutScheme;ProjectScheme;NULL
11604;Project;11500;PermissionScheme;ProjectScheme;NULL
11604;Project;11803;IssueTypeScreenScheme;ProjectScheme;NULL
11604;Project;21404;WorkflowScheme;ProjectScheme;NULL
11689;Issue;10306;Version;IssueFixVersion;NULL
11700;Project;10000;NotificationScheme;ProjectScheme;NULL
11700;Project;10400;ProjectCategory;ProjectCategory;NULL
11700;Project;10500;FieldLayoutScheme;ProjectScheme;NULL
11700;Project;11300;PermissionScheme;ProjectScheme;NULL
11700;Project;11801;IssueTypeScreenScheme;ProjectScheme;NULL
11700;Project;21400;WorkflowScheme;ProjectScheme;NULL
11800;Project;10400;NotificationScheme;ProjectScheme;NULL
11800;Project;10502;FieldLayoutScheme;ProjectScheme;NULL
11800;Project;10600;ProjectCategory;ProjectCategory;NULL
11800;Project;11303;PermissionScheme;ProjectScheme;NULL
11800;Project;11700;IssueTypeScreenScheme;ProjectScheme;NULL
11800;Project;11800;WorkflowScheme;ProjectScheme;NULL
11821;Issue;10306;Version;IssueFixVersion;NULL
11822;Issue;10306;Version;IssueFixVersion;NULL
11823;Issue;10306;Version;IssueFixVersion;NULL
11824;Issue;10306;Version;IssueFixVersion;NULL
11825;Issue;10306;Version;IssueFixVersion;NULL
11826;Issue;10306;Version;IssueFixVersion;NULL
11827;Issue;10305;Component;IssueComponent;NULL
11827;Issue;10306;Version;IssueFixVersion;NULL
11829;Issue;10305;Component;IssueComponent;NULL
11829;Issue;10306;Version;IssueFixVersion;NULL
11830;Issue;10305;Component;IssueComponent;NULL
11830;Issue;10306;Version;IssueFixVersion;NULL
11831;Issue;10305;Component;IssueComponent;NULL
11831;Issue;10306;Version;IssueFixVersion;NULL
11832;Issue;10305;Component;IssueComponent;NULL
11832;Issue;10306;Version;IssueFixVersion;NULL
11833;Issue;10305;Component;IssueComponent;NULL
11833;Issue;10306;Version;IssueFixVersion;NULL
11834;Issue;10305;Component;IssueComponent;NULL
11834;Issue;10306;Version;IssueFixVersion;NULL
11835;Issue;10305;Component;IssueComponent;NULL
11835;Issue;10306;Version;IssueFixVersion;NULL
11836;Issue;10305;Component;IssueComponent;NULL
11836;Issue;10306;Version;IssueFixVersion;NULL
11841;Issue;10305;Component;IssueComponent;NULL
11841;Issue;10306;Version;IssueFixVersion;NULL
11900;Project;10300;ProjectCategory;ProjectCategory;NULL
11900;Project;10500;NotificationScheme;ProjectScheme;NULL
11900;Project;12300;PermissionScheme;ProjectScheme;NULL
11900;Project;13001;FieldLayoutScheme;ProjectScheme;NULL
11900;Project;15900;IssueTypeScreenScheme;ProjectScheme;NULL
11900;Project;21401;WorkflowScheme;ProjectScheme;NULL
11902;Project;10300;ProjectCategory;ProjectCategory;NULL
11902;Project;11500;NotificationScheme;ProjectScheme;NULL
11902;Project;13502;FieldLayoutScheme;ProjectScheme;NULL
11902;Project;14600;PermissionScheme;ProjectScheme;NULL
11902;Project;20700;IssueTypeScreenScheme;ProjectScheme;NULL
11902;Project;21501;WorkflowScheme;ProjectScheme;NULL
11904;Project;10500;FieldLayoutScheme;ProjectScheme;NULL
11904;Project;10500;NotificationScheme;ProjectScheme;NULL
11904;Project;10600;ProjectCategory;ProjectCategory;NULL
11904;Project;11300;PermissionScheme;ProjectScheme;NULL
11904;Project;11801;IssueTypeScreenScheme;ProjectScheme;NULL
11904;Project;21400;WorkflowScheme;ProjectScheme;NULL
11905;Project;10000;NotificationScheme;ProjectScheme;NULL
11905;Project;10501;FieldLayoutScheme;ProjectScheme;NULL
11905;Project;10600;ProjectCategory;ProjectCategory;NULL
11905;Project;11500;PermissionScheme;ProjectScheme;NULL
11905;Project;11803;IssueTypeScreenScheme;ProjectScheme;NULL
11905;Project;21404;WorkflowScheme;ProjectScheme;NULL
12200;Project;10000;NotificationScheme;ProjectScheme;NULL
12200;Project;10601;ProjectCategory;ProjectCategory;NULL
12200;Project;11100;PermissionScheme;ProjectScheme;NULL
12200;Project;12102;IssueTypeScreenScheme;ProjectScheme;NULL
12200;Project;12202;WorkflowScheme;ProjectScheme;NULL
12203;Project;10400;ProjectCategory;ProjectCategory;NULL
12203;Project;10500;FieldLayoutScheme;ProjectScheme;NULL
12203;Project;10500;NotificationScheme;ProjectScheme;NULL
12203;Project;11300;PermissionScheme;ProjectScheme;NULL
12203;Project;11801;IssueTypeScreenScheme;ProjectScheme;NULL
12203;Project;21400;WorkflowScheme;ProjectScheme;NULL
12204;Project;10400;ProjectCategory;ProjectCategory;NULL
12204;Project;10500;FieldLayoutScheme;ProjectScheme;NULL
12204;Project;10500;NotificationScheme;ProjectScheme;NULL
12204;Project;11300;PermissionScheme;ProjectScheme;NULL
12204;Project;11801;IssueTypeScreenScheme;ProjectScheme;NULL
12204;Project;21400;WorkflowScheme;ProjectScheme;NULL
12207;Project;10400;ProjectCategory;ProjectCategory;NULL
12207;Project;10500;FieldLayoutScheme;ProjectScheme;NULL
12207;Project;10500;NotificationScheme;ProjectScheme;NULL
12207;Project;11300;PermissionScheme;ProjectScheme;NULL
12207;Project;15900;IssueTypeScreenScheme;ProjectScheme;NULL
12207;Project;21400;WorkflowScheme;ProjectScheme;NULL
12208;Project;10301;ProjectCategory;ProjectCategory;NULL
12208;Project;11500;NotificationScheme;ProjectScheme;NULL
12208;Project;13502;FieldLayoutScheme;ProjectScheme;NULL
12208;Project;14700;PermissionScheme;ProjectScheme;NULL
12208;Project;20700;IssueTypeScreenScheme;ProjectScheme;NULL
12208;Project;21501;WorkflowScheme;ProjectScheme;NULL
12209;Project;10400;ProjectCategory;ProjectCategory;NULL
12209;Project;10500;FieldLayoutScheme;ProjectScheme;NULL
12209;Project;10500;NotificationScheme;ProjectScheme;NULL
12209;Project;11300;PermissionScheme;ProjectScheme;NULL
12209;Project;11801;IssueTypeScreenScheme;ProjectScheme;NULL
12209;Project;21400;WorkflowScheme;ProjectScheme;NULL
12210;Project;10400;ProjectCategory;ProjectCategory;NULL
12210;Project;10500;NotificationScheme;ProjectScheme;NULL
12210;Project;10700;FieldLayoutScheme;ProjectScheme;NULL
12210;Project;11300;PermissionScheme;ProjectScheme;NULL
12210;Project;12300;IssueTypeScreenScheme;ProjectScheme;NULL
12210;Project;21402;WorkflowScheme;ProjectScheme;NULL
12211;Project;10400;ProjectCategory;ProjectCategory;NULL
12211;Project;10500;FieldLayoutScheme;ProjectScheme;NULL
12211;Project;10500;NotificationScheme;ProjectScheme;NULL
12211;Project;11300;PermissionScheme;ProjectScheme;NULL
12211;Project;11801;IssueTypeScreenScheme;ProjectScheme;NULL
12211;Project;21400;WorkflowScheme;ProjectScheme;NULL
12212;Project;10400;ProjectCategory;ProjectCategory;NULL
12212;Project;10500;FieldLayoutScheme;ProjectScheme;NULL
12212;Project;10500;NotificationScheme;ProjectScheme;NULL
12212;Project;11300;PermissionScheme;ProjectScheme;NULL
12212;Project;11801;IssueTypeScreenScheme;ProjectScheme;NULL
12212;Project;21400;WorkflowScheme;ProjectScheme;NULL
12213;Project;10301;ProjectCategory;ProjectCategory;NULL
12213;Project;11500;NotificationScheme;ProjectScheme;NULL
12213;Project;13502;FieldLayoutScheme;ProjectScheme;NULL
12213;Project;14600;PermissionScheme;ProjectScheme;NULL
12213;Project;20700;IssueTypeScreenScheme;ProjectScheme;NULL
12213;Project;21501;WorkflowScheme;ProjectScheme;NULL
12214;Project;10301;ProjectCategory;ProjectCategory;NULL
12214;Project;11500;NotificationScheme;ProjectScheme;NULL
12214;Project;13502;FieldLayoutScheme;ProjectScheme;NULL
12214;Project;14600;PermissionScheme;ProjectScheme;NULL
12214;Project;20700;IssueTypeScreenScheme;ProjectScheme;NULL
12214;Project;21501;WorkflowScheme;ProjectScheme;NULL
